answers
bool,yes,yeah,y,Ya,yess,hm
bool,No,Nah,Nope,N,No thanks,Not now,Not today,not,naw
gender,male
names,kooki
names,tara
names,neha @ baby
names,pinki  bai
names,kumari shakuntala urf chhotan
names,santro devi
names,amreeta
names,vandana sharma
names,veeru kumari
names,vandana kumari
names,diksha vashist
names,dhanni devi
names,samra
names,smt. rafikan
names,kumari tena pawar
names,km anamkhan
names,inderjeet kaur
names,smt neeraj deve
names,kumari sabnam
names,rajni w/o harivinder singh
names,pooja gupta
names,miss aanu megwal
names,smt deu
names,yasoda
names,suman singh chauhan
names,chandabai
names,mamta meena
names,niraj
names,malika
names,saraswati thapa
names,sunarkali
names,anisha jain
names,seema sinha
names,km rippi
names,ku. sandiya
names,satyapal
names,kanti prshad
names,renu parcha
names,pargati thakur
names,shravani shah
names,harpreet kaur @ geetanjli
names,nisha kandwal
names,siya kandwal
names,miss kanchan
names,smt pooja
names,devi d/o kailash
names,prity
names,shiya
names,priya kmari maurya
names,seema @ neha
names,rukhsona
names,sayra
names,taran devi
names,mousam
names,chandra kanta saini
names,manfool bai
names,sawatri devi
names,baita
names,sunpreet kaur d/o
names,namen khatun
names,shahnaj
names,shikha soni
names,smt. anusuiya
names,maya dass
names,nandini devi (  with child 2 year shivam )
names,sayma
names,nisha alongwith muskan age-3 yrs.
names,seeta bai
names,rakhi devi
names,guddi with her son  anand
names,darshna
names,khusbhoo
names,shabana khatun
names,himanshi kalshi
names,chetana
names,jenab parvin
names,mmta
names,annu kashyap
names,jayda khatoon
names,smt shiya
names,kelashi
names,smt priya sharma
names,vidhya devi
names,smt bitona
names,hema mehta
names,smt. santosh with her four children
names,mitali sahu
names,shifali roshan
names,monny
names,nilofar
names,kumarage dona dhanasiri chandra latha
names,neetu @ gaytri
names,musrat
names,smt manju devi
names,kumari reena
names,saroja w/o
names,kushma
names,mukiman nazir
names,manbai rekwar
names,sunita pancholi
names,babli sharma
names,sanaali
names,jaimala @ chanchal
names,lata devi
names,bhawana sharma
names,safina malik
names,nisha joshi
names,parveena
names,aleesha
names,sushmita bishwas
names,chanderkanta
names,sudha devi
names,smt. sheetal
names,laxmi sarpota
names,arti devi with two child dhanraj & anushka
names,smt nazama
names,wilkish
names,majidunisha
names,bishnu aale magar
names,menka
names,tara d/o shivmurti
names,durga  with her son aayush
names,sandhya pranak
names,suman with a child vishal
names,manoti dass
names,chhanya bai
names,safiya
names,sajiya
names,sima devi
names,smt monika
names,kanchan chaudhary
names,meenu singh
names,farzana khatoon
names,parul devi
names,pooja @ nishal
names,kamni devi
names,kailash
names,smt  pinky @ sangeeta
names,smt. ramvati
names,parmeshwari
names,nirmala kumari
names,pooja w/o dharambir
names,manjula kumari
names,disi nang @ manju
names,rajbala
names,mahi
names,kajal @ sonia
names,smt versha
names,km priya
names,gulesta
names,seema vadhawa
names,poojadevi
names,kumari bharti
names,parmila
names,smts. rekha
names,joyaa
names,kanika madan
names,smt basanti
names,rashmi rator
names,manisha chowhan
names,km. pooja
names,reena gupta
names,radhika bhatia
names,rekha rani
names,smt lali devi
names,khushbu lohar
names,smt. reena devi
names,nayamati
names,smt ritu devi
names,varsha tiwari
names,shabanam
names,gori nandy
names,laxmi deve
names,kitti
names,manjoo
names,chandrawati @ geeta
names,preety hans
names,mamta @ geeta
names,md noori
names,kmo naina
names,neha sharma
names,minakshi sharma
names,chanchal sharma
names,kohinoor
names,basanti
names,smt lata devi
names,parbha devi
names,jeenat jha
names,uma @ reena
names,kali devi meena
names,smt savita
names,shanaj bano
names,kumari joyti
names,reema rajpoot
names,neha @ monti
names,shanjhan
names,minkashi
names,usha nagar
names,ishrat khatoon
names,punam shakya
names,ku. shabnam
names,susila rawat or arti rawat
names,ruchi kashyap
names,kiran yadav
names,hema sharma
names,yamini
names,poneem
names,urmila  rawat
names,uma devi
names,sushila devi
names,manwi
names,meenakshi sharma
names,minakshi sharma @ kallo
names,alima @ pinki
names,priyanka @ priya
names,machhala
names,samima
names,marzina khatoon
names,savrin
names,aktri aapa
names,abhilasha
names,ruka mani devi
names,pratima and her son aakash
names,deepika age 18
names,maina d/o ratna lal  gurjar
names,sadhana
names,smt. ganga devi
names,karshana kumari
names,khushi  kumari
names,sandna & khusi
names,jioty bajaj
names,tabbasum
names,jayada khatoon
names,sunita devi with daughter sanghna
names,pawan
names,beti bai
names,kavita manchanda
names,anushka
names,rabina khatoon
names,annu kumari
names,divya mishra
names,trannum
names,sita @ pooja
names,tahseen ssifi
names,chhaterwati
names,km0 usha
names,smt preeti
names,raju
names,seetal
names,komal jaiswal
names,dariya
names,sakshi vaid
names,hasina
names,manju saini
names,rampati gujar
names,namita or nimmi
names,ruchika
names,mitali
names,shekiba sheikh mohammad
names,mamta sharma
names,sneha kumari
names,pooja gurjar
names,smt.pooja
names,sakiran begam
names,chandni @ shabnam
names,salupa
names,gudia
names,ekta balai
names,prinkya ragav
names,sunita yadav
names,manda bai
names,mamata kumari
names,mandira devi
names,sila
names,bimla devi
names,mehnaz azmi
names,sadiya
names,ismaliye @ khusbu
names,vibha bassi
names,sumedha mehditha
names,san jan devi
names,gona bai
names,smt. laltesh
names,kajal kanwar
names,mam kaur
names,hira devi
names,puspa& rekha
names,smt. savita devi
names,smt radha devi
names,roshan khatoon
names,bharkha
names,sukhdevi
names,anuska
names,archana mishra
names,dila
names,shun shun
names,soonam
names,bhawna @ noni
names,shahnam
names,sobha kumari
names,madhu sharma
names,laskshita
names,juli
names,kamlajeet
names,pamjeet kaur
names,firoza
names,sadhna
names,bashanti devi
names,parsi devi
names,komal with her 7 years aged daughter diya
names,tanvir fatma
names,suriti
names,twinkil
names,anandwati
names,uma davi
names,smt aarti
names,isha urf neesa verma
names,mangala devi
names,indra kumari mina
names,santro
names,vedehi
names,riti mandal
names,km reetu
names,yogita sharma
names,vipin varma
names,sabiya khatoon
names,bhawna sharma
names,smt. mithilesh sahu
names,imrana parveen
names,urvashi
names,beena mandal
names,prachi  sharma
names,pragati singh
names,usha singh
names,manti devi
names,smt. amari devi
names,nidhi with mother rekha
names,kajal @kuttal
names,jugani
names,salama khatun
names,beena devi
names,shamim
names,fazin
names,deepali with mother poonam
names,bindiya kumari
names,kanti kumari
names,shagufta islam
names,rashi aggarwal
names,neetu kapoor
names,smt vandana
names,neha pandey
names,ku. bharati sharma
names,ashnu begum
names,baby kumari
names,rozina khatun
names,samiksa tiwari
names,kum sangita
names,vesali
names,preety malhotra
names,smt. mamata
names,ragina
names,bushara praveen
names,mehvish
names,miss nirmala
names,rambiri
names,begumpur malviya nagar delhi
names,koyal
names,pinky devi
names,rupali vishwas
names,neha mani
names,neha chopra
names,frjana
names,jasvinder kour
names,dilshadi begum
names,rubina @ ruhi
names,khushbari@ khushi
names,moti zariya devi
names,babita @ neetu
names,hazara
names,sanjida
names,smt. soniya
names,pritee
names,priyanka dhama
names,km jyoti
names,alkesh
names,gulshan khatton
names,seema puri
names,baliya begam @ chanda
names,alish
names,smt.saroj
names,vipasha @ binni
names,bironica ekka
names,balvinder kaur
names,jully
names,rawana
names,mainka
names,smt. meena
names,smt indra devi
names,smt.khasti devi
names,bhteri
names,hasbul nisha
names,madhu ishmta
names,bhawana bharti
names,nitu @ kalu
names,ayushi sharma
names,hema ( with child 11 year akash ).
names,smt. somi
names,kamlesh ( with 1 year child)
names,gudiya rani
names,dolo
names,soni d/o
names,jainab @ huma
names,saeshta
names,sonali priydarshni jaina
names,smt sheela
names,jyoti gupta
names,km mohini
names,aafreen
names,shikha saklani
names,ariba khan
names,monika mehar
names,rosanjahan
names,chhagana
names,sonu morya
names,vimlesh devi
names,alma wage
names,sandhya rani
names,anita nagesia
names,lajja devi
names,vishnu devi
names,pawan preet kaur
names,nandi devi
names,amita
names,kumari tanu
names,rachana
names,pakhali @ jita
names,rimasha
names,"budhwanti with his son sanju age 2-1/2, & sanjay a"
names,sangita & vinita
names,lali urf kismat
names,nazrana
names,smt sarin
names,smt seta devi
names,shashi seni
names,md faruk
names,kumari kamlesh
names,smt chandra
names,vadhi
names,umma kumari
names,pooja jonwal
names,shalu singh
names,smt soni
names,smt simran
names,sarmeela
names,afsana khatun
names,waheeda
names,smt. sahjadi
names,ram wati
names,chameli devi
names,yasmeen
names,sheetal and child jeet
names,kalpana urf loharu
names,kajal @ soni
names,ku. bharati
names,smt. rita
names,smt. dipika
names,manful bai
names,rama tiwari
names,aaradhana
names,smt. shobha
names,madhuri kumari
names,jasveer kour
names,anjali @ sheetal
names,noreen khan
names,monika sharma d/o anil kumar
names,annu thakur
names,rukmani tiwari
names,smt-sunita devi
names,ritu mundari
names,meenu yadav
names,shobha kumari
names,moni kumari
names,meetu
names,nisa shekhavat
names,km asha
names,sanita @ anita
names,depali
names,priyanka @ pinky
names,aarti kumari
names,koshlya
names,smt rekha prajapat
names,smt gulshan bano
names,anju parshad
names,lalmuni koda
names,laxmi koli
names,jatinder kaur
names,mamta  d/o
names,aalina
names,nasira bano
names,darshan
names,smt. meera devi
names,noni
names,isha maheswari
names,mona rathore
names,smt geeta agarwal
names,tajrani
names,smts. gaytri devi
names,shalini @ rakhi
names,rashmi jha
names,komal kohli
names,jibanti har
names,smt rakhila
names,rada bai
names,smt. gurmala devei
names,smt rinki
names,mohan devi
names,pritika  kumawat
names,anjali tiwari
names,jhunnu sarkar
names,muskan @ juhi
names,pooja mahli
names,rachana yadav
names,shaira
names,sabanam
names,sonam @ rukaiya
names,swetha @ neha
names,smt. surender chopra
names,twenkle
names,mamta @ varsha
names,basanti joshi
names,resmi jat
names,bholi
names,maya @ almola
names,alisha waliya
names,ritu arora
names,gudia @ seema
names,fija khan
names,miraz
names,janwi  chaudhary
names,roobi mathur
names,ekta@mamta
names,phol kumari devi
names,sital
names,chaman devi w/o lt. samay singh
names,smt anupriya @ gudiya
names,sapna rawat
names,sozi sarju
names,laxmi alongwith her son shankar aged 2 yrs
names,madhubala
names,tulsi sharma
names,smt radha
names,krishana yadav
names,"jhingi d/o hago barjo r/o vill. murchi, post+p.s."
names,smt rubina
names,minaksi
names,aafrin @ dolly
names,devi jana
names,nida
names,shneha
names,kavita pal
names,devendri
names,kumari shilpa
names,divya rani
names,roshni devi
names,jahirul nisha
names,ravina @ khusbu
names,antima
names,sudma aggarwal
names,devideen
names,miss rachana
names,smt. seema kunwar
names,nicharon mosami
names,anita gupta
names,lokesh
names,asha @ mamta
names,shiena
names,pooja soren
names,smt ranjna verma
names,attar kali
names,nanda meena
names,geetanjali
names,nusrat
names,ankita bagh
names,mithlesh kumari
names,arti kumari sahu
names,jasina khatoon
names,smt. chanchal
names,devya soni @ poonam
names,kumari vandna
names,meenu rani
names,tulsi @ sulekha
names,sayara begum
names,anwari
names,kailashi devi
names,smt saraswati devi
names,saroj god
names,yoshoda@ pinki
names,divya kor
names,madina
names,pushpa kumari
names,puspha
names,kanchi
names,rashimi dayal
names,rachnu
names,sona devi with a child krishna
names,manisha @ jyoti
names,nini
names,prabhjot kaur
names,pooja @ chunnu
names,shaloo @ chinto
names,madhu shukla @ shabana ben ajmeri
names,devli
names,ratni
names,anayatha naidu
names,uma @ barkha
names,ranu yadev
names,ruchi devi
names,gulafshan
names,khanchan
names,farjana bano
names,veena w/o sanjay
names,kamini w/o vicky
names,meethu sarkar
names,kulvinder kaur
names,smt husna
names,jaivanti
names,nishu kumari
names,yogesh
names,mamoita rai
names,sudesh kumari
names,mamta garg
names,swati yadav
names,raniya
names,kum nidhi
names,musarrat
names,dhamini
names,valentina anglika
names,kanchan sharma
names,vaishanvi
names,ranju kumari
names,jasleen kaur
names,aarti pal
names,km.  shaba
names,कु0 शशि रì
names,mithi urf mamta
names,hema koli
names,bhavna
names,reeta devi
names,sarwitavm
names,lavi
names,vimla devi
names,sangeeta pandey
names,manvi
names,puja sawariya
names,varda khan
names,sararwati
names,jamuna
names,richa tyagi
names,tanjima
names,fiza khan
names,midhana sahani
names,lalita gameti
names,smt premkanta
names,meena  pawar
names,versha chandera
names,huma parveen
names,nargesh
names,rashmi @ kajal
names,b. vinothini
names,mariya
names,sujanti
names,km simarjeet kaur
names,smt pushpa
names,smt pari bai
names,tiwankle
names,sarla devi
names,jyoti / navjot kor / neha
names,ankit goyel
names,jamila khatun
names,zeenat
names,isnesh
names,anita d/o ramewsh kumar
names,kamna
names,nutan
names,smt. balti
names,smt mota
names,smt. prami devi
names,sushree veena
names,"kanya bai with her 1,1/2 yr. child(girl)"
names,seeba
names,sulekha kumari
names,sundari
names,ishu
names,sanju kanwar w/o
names,santi with sons suraj and nitin
names,suman chobe
names,babita kumari
names,reena @ laxmi
names,asmin
names,diti sharma
names,kasish w/o
names,vironika
names,salomi hemroda
names,lilavati kumari
names,anjani devi
names,kamal
names,sonali pandey
names,girija
names,ugma parveen
names,sakina
names,kumari shri devi
names,miss elvis sianhoimuan
names,rajni dhawan
names,shagufta@munny
names,mehru nisha
names,kanchan @ chotu
names,sayja
names,rashmi chawla
names,guddiya @ gita
names,km. alka
